,file,label,x0,y0,x1,y1,x_norm0,y_norm0,x_norm1,y_norm1
398,data\kanade\cohn-kanade-images\S133\003\S133_003_00000047.png,1.0,204,141,413,396,0.31914347,0.28898102,0.6468639,0.80841714
399,data\kanade\cohn-kanade-images\S133\003\S133_003_00000001.png,0.0,204,141,413,396,0.31914347,0.28898102,0.6468639,0.80841714
400,data\kanade\cohn-kanade-images\S133\009\S133_009_00000006.png,7.0,204,133,411,407,0.3189149,0.2733386,0.64329195,0.8320286
401,data\kanade\cohn-kanade-images\S133\010\S133_010_00000014.png,5.0,202,136,415,391,0.31635052,0.2786961,0.6487547,0.79940915
402,data\kanade\cohn-kanade-images\S134\003\S134_003_00000011.png,1.0,206,81,426,356,0.32195097,0.16546118,0.66610765,0.72717
403,data\kanade\cohn-kanade-images\S134\003\S134_003_00000001.png,0.0,206,81,426,356,0.32195097,0.16546118,0.66610765,0.72717
404,data\kanade\cohn-kanade-images\S134\004\S134_004_00000015.png,5.0,202,83,427,358,0.31698555,0.17015451,0.6675598,0.7310979
405,data\kanade\cohn-kanade-images\S134\008\S134_008_00000013.png,3.0,201,92,424,375,0.31446075,0.18798953,0.664057,0.7662163
406,data\kanade\cohn-kanade-images\S134\008\S134_008_00000001.png,0.0,201,92,424,375,0.31446075,0.18798953,0.664057,0.7662163
407,data\kanade\cohn-kanade-images\S135\001\S135_001_00000039.png,7.0,184,89,391,433,0.28797257,0.1824865,0.6114756,0.88554037
408,data\kanade\cohn-kanade-images\S135\001\S135_001_00000001.png,0.0,184,89,391,433,0.28797257,0.1824865,0.6114756,0.88554037
409,data\kanade\cohn-kanade-images\S135\012\S135_012_00000020.png,5.0,184,99,394,399,0.2889834,0.20388249,0.61684936,0.81497896
410,data\kanade\cohn-kanade-images\S136\001\S136_001_00000019.png,7.0,208,84,428,383,0.325337,0.17190173,0.6688579,0.7824348
411,data\kanade\cohn-kanade-images\S136\003\S136_003_00000014.png,6.0,212,70,432,337,0.3327663,0.14323345,0.676103,0.6887326
412,data\kanade\cohn-kanade-images\S136\003\S136_003_00000001.png,0.0,212,70,432,337,0.3327663,0.14323345,0.676103,0.6887326
413,data\kanade\cohn-kanade-images\S136\005\S136_005_00000010.png,1.0,211,73,434,331,0.33012658,0.14957738,0.67948705,0.67670786
414,data\kanade\cohn-kanade-images\S136\006\S136_006_00000020.png,5.0,207,83,433,337,0.3242432,0.17052078,0.6780579,0.68908817
415,data\kanade\cohn-kanade-images\S136\006\S136_006_00000001.png,0.0,207,83,433,337,0.3242432,0.17052078,0.6780579,0.68908817
416,data\kanade\cohn-kanade-images\S137\001\S137_001_00000014.png,7.0,177,92,415,432,0.27775252,0.1881775,0.6499974,0.8825891
417,data\kanade\cohn-kanade-images\S137\001\S137_001_00000001.png,0.0,177,92,415,432,0.27775252,0.1881775,0.6499974,0.8825891
418,data\kanade\cohn-kanade-images\S137\005\S137_005_00000027.png,6.0,173,89,421,409,0.27085862,0.18184942,0.6580545,0.8362104
419,data\kanade\cohn-kanade-images\S137\005\S137_005_00000001.png,0.0,173,89,421,409,0.27085862,0.18184942,0.6580545,0.8362104
420,data\kanade\cohn-kanade-images\S137\011\S137_011_00000020.png,5.0,170,94,419,409,0.2661798,0.19278237,0.6554666,0.8364924
421,data\kanade\cohn-kanade-images\S138\001\S138_001_00000012.png,4.0,197,75,413,359,0.30860913,0.15314788,0.64679515,0.733291
422,data\kanade\cohn-kanade-images\S138\001\S138_001_00000001.png,0.0,197,75,413,359,0.30860913,0.15314788,0.64679515,0.733291
423,data\kanade\cohn-kanade-images\S138\004\S138_004_00000013.png,7.0,199,63,417,410,0.31120422,0.12967613,0.6516954,0.83821046
424,data\kanade\cohn-kanade-images\S138\004\S138_004_00000001.png,0.0,199,63,417,410,0.31120422,0.12967613,0.6516954,0.83821046
425,data\kanade\cohn-kanade-images\S138\005\S138_005_00000016.png,5.0,197,73,417,363,0.30929154,0.15100572,0.65273106,0.7427349
426,data\kanade\cohn-kanade-images\S138\007\S138_007_00000011.png,6.0,199,80,416,369,0.31111813,0.16455996,0.65000796,0.7537796
427,data\kanade\cohn-kanade-images\S138\007\S138_007_00000001.png,0.0,199,80,416,369,0.31111813,0.16455996,0.65000796,0.7537796
428,data\kanade\cohn-kanade-images\S138\008\S138_008_00000009.png,2.0,199,73,420,363,0.31228247,0.15030119,0.6573404,0.7415261
429,data\kanade\cohn-kanade-images\S147\002\S147_002_00000013.png,2.0,201,96,429,396,0.3150116,0.20016852,0.6711216,0.8250352
430,data\kanade\cohn-kanade-images\S148\002\S148_002_00000015.png,2.0,151,62,378,350,0.2372333,0.1299743,0.5915721,0.7312336
431,data\kanade\cohn-kanade-images\S149\002\S149_002_00000013.png,2.0,197,65,440,381,0.3078655,0.13585088,0.6878452,0.7950218
432,data\kanade\cohn-kanade-images\S151\002\S151_002_00000029.png,2.0,130,83,362,386,0.20452456,0.17294726,0.5671208,0.80464995
433,data\kanade\cohn-kanade-images\S154\002\S154_002_00000013.png,2.0,164,54,400,365,0.25728965,0.11432397,0.62581885,0.7607245
434,data\kanade\cohn-kanade-images\S154\002\S154_002_00000001.png,0.0,164,54,400,365,0.25728965,0.11432397,0.62581885,0.7607245
435,data\kanade\cohn-kanade-images\S155\002\S155_002_00000012.png,2.0,149,104,366,385,0.23335308,0.21676484,0.5726237,0.8038249
436,data\kanade\cohn-kanade-images\S155\002\S155_002_00000001.png,0.0,149,104,366,385,0.23335308,0.21676484,0.5726237,0.8038249
437,data\kanade\cohn-kanade-images\S156\002\S156_002_00000021.png,2.0,193,87,417,370,0.30230367,0.18286037,0.65206045,0.77163905
438,data\kanade\cohn-kanade-images\S157\002\S157_002_00000011.png,2.0,192,78,411,372,0.3004325,0.16361529,0.64365053,0.7766797
439,data\kanade\cohn-kanade-images\S158\002\S158_002_00000011.png,2.0,142,61,390,362,0.2221456,0.12722245,0.61070716,0.7550955
440,data\kanade\cohn-kanade-images\S158\002\S158_002_00000001.png,0.0,142,61,390,362,0.2221456,0.12722245,0.61070716,0.7550955
441,data\kanade\cohn-kanade-images\S160\006\S160_006_00000010.png,2.0,174,72,397,365,0.27273026,0.1519143,0.62082183,0.7618518
442,data\kanade\cohn-kanade-images\S160\006\S160_006_00000001.png,0.0,174,72,397,365,0.27273026,0.1519143,0.62082183,0.7618518
443,data\kanade\cohn-kanade-images\S501\001\S501_001_00000067.png,1.0,250,101,533,441,0.34747267,0.21114874,0.74124324,0.9189321
444,data\kanade\cohn-kanade-images\S501\001\S501_001_00000001.png,0.0,250,101,533,441,0.34747267,0.21114874,0.74124324,0.9189321
445,data\kanade\cohn-kanade-images\S501\004\S501_004_00000056.png,4.0,234,84,519,427,0.32627892,0.1757282,0.72178984,0.8916166
446,data\kanade\cohn-kanade-images\S501\006\S501_006_00000041.png,6.0,234,100,521,431,0.32583266,0.20954692,0.72410935,0.8999324
447,data\kanade\cohn-kanade-images\S501\006\S501_006_00000001.png,0.0,234,100,521,431,0.32583266,0.20954692,0.72410935,0.8999324
448,data\kanade\cohn-kanade-images\S502\001\S502_001_00000016.png,1.0,205,92,511,455,0.28484195,0.19261518,0.71100944,0.94960773
449,data\kanade\cohn-kanade-images\S502\001\S502_001_00000001.png,0.0,205,92,511,455,0.28484195,0.19261518,0.71100944,0.94960773
450,data\kanade\cohn-kanade-images\S502\002\S502_002_00000009.png,2.0,197,84,504,447,0.27454317,0.17615083,0.70006174,0.9313489
451,data\kanade\cohn-kanade-images\S502\002\S502_002_00000001.png,0.0,197,84,504,447,0.27454317,0.17615083,0.70006174,0.9313489
452,data\kanade\cohn-kanade-images\S502\004\S502_004_00000052.png,4.0,196,69,495,441,0.27307636,0.14462197,0.6878424,0.9195354
453,data\kanade\cohn-kanade-images\S503\001\S503_001_00000071.png,1.0,185,89,466,425,0.25739378,0.18541825,0.6482706,0.88663447
454,data\kanade\cohn-kanade-images\S503\002\S503_002_00000008.png,2.0,208,96,492,419,0.2898212,0.20149091,0.6836658,0.8746623
455,data\kanade\cohn-kanade-images\S504\001\S504_001_00000022.png,1.0,189,82,472,443,0.26300716,0.17229262,0.65587014,0.9230195
456,data\kanade\cohn-kanade-images\S504\004\S504_004_00000015.png,4.0,188,75,463,464,0.26247296,0.15705398,0.6439309,0.9684855
457,data\kanade\cohn-kanade-images\S504\004\S504_004_00000001.png,0.0,188,75,463,464,0.26247296,0.15705398,0.6439309,0.9684855
458,data\kanade\cohn-kanade-images\S504\006\S504_006_00000018.png,6.0,188,77,467,451,0.26128983,0.16234306,0.6491955,0.9405595
459,data\kanade\cohn-kanade-images\S505\002\S505_002_00000021.png,2.0,140,64,460,440,0.19576964,0.1334469,0.6394987,0.9177586
460,data\kanade\cohn-kanade-images\S505\002\S505_002_00000001.png,0.0,140,64,460,440,0.19576964,0.1334469,0.6394987,0.9177586
461,data\kanade\cohn-kanade-images\S505\006\S505_006_00000019.png,6.0,140,72,462,441,0.19470471,0.15058118,0.6418124,0.91994506
462,data\kanade\cohn-kanade-images\S506\001\S506_001_00000040.png,1.0,192,100,471,439,0.2677598,0.20935452,0.6545303,0.91538167
463,data\kanade\cohn-kanade-images\S506\004\S506_004_00000038.png,4.0,189,81,460,401,0.26318532,0.16940787,0.63967586,0.8358538
464,data\kanade\cohn-kanade-images\S506\006\S506_006_00000042.png,6.0,197,77,467,418,0.2742204,0.16203144,0.6492277,0.8716153
465,data\kanade\cohn-kanade-images\S506\006\S506_006_00000001.png,0.0,197,77,467,418,0.2742204,0.16203144,0.6492277,0.8716153
466,data\kanade\cohn-kanade-images\S895\002\S895_002_00000007.png,2.0,178,64,402,361,0.27942514,0.13407278,0.62952846,0.7521877
467,data\kanade\cohn-kanade-images\S999\001\S999_001_00000018.png,1.0,123,90,388,438,0.19295229,0.18796712,0.6063485,0.9142507
468,data\kanade\cohn-kanade-images\S999\003\S999_003_00000055.png,4.0,116,80,378,427,0.18150982,0.16768518,0.5908512,0.8908595
469,data\kanade\cohn-kanade-images\S999\003\S999_003_00000001.png,0.0,116,80,378,427,0.18150982,0.16768518,0.5908512,0.8908595
470,data\jaffe\KA.AN1.39.tiff,1.0,65,60,191,229,0.25691086,0.23581582,0.74693424,0.8960653
471,data\jaffe\KA.AN2.40.tiff,1.0,58,60,188,232,0.22708598,0.23586681,0.7351737,0.9083799
472,data\jaffe\KA.AN3.41.tiff,1.0,59,61,189,236,0.23271546,0.23912859,0.7391962,0.923226
473,data\jaffe\KA.DI1.42.tiff,3.0,60,61,188,236,0.23671359,0.2384884,0.73820513,0.92417324
474,data\jaffe\KA.DI2.43.tiff,3.0,58,60,189,238,0.22671798,0.23608908,0.7388058,0.9325466
475,data\jaffe\KA.DI3.44.tiff,3.0,53,58,189,240,0.2102992,0.22988924,0.7407827,0.94013953
476,data\jaffe\KA.FE1.45.tiff,4.0,60,59,189,243,0.2366513,0.23353732,0.7419934,0.95034695
477,data\jaffe\KA.FE2.46.tiff,4.0,57,60,188,242,0.2249293,0.23508152,0.7357191,0.9486822
478,data\jaffe\KA.FE3.47.tiff,4.0,62,59,188,241,0.24292876,0.2337023,0.73778397,0.94212174
479,data\jaffe\KA.FE4.48.tiff,4.0,65,61,192,240,0.25689036,0.23900613,0.7536623,0.9393158
480,data\jaffe\KA.HA1.29.tiff,5.0,68,57,193,238,0.26682192,0.22293061,0.7570463,0.93029183
481,data\jaffe\KA.HA2.30.tiff,5.0,64,56,191,240,0.25131455,0.22059795,0.7499275,0.9397044
482,data\jaffe\KA.HA3.31.tiff,5.0,64,56,193,242,0.2520199,0.22246435,0.7563627,0.9458673
483,data\jaffe\KA.HA4.32.tiff,5.0,66,58,192,236,0.25812036,0.22943115,0.7529442,0.9251684
484,data\jaffe\KA.NE1.26.tiff,0.0,66,53,195,233,0.2593121,0.208864,0.76207775,0.9119929
485,data\jaffe\KA.NE2.27.tiff,0.0,66,54,194,233,0.2584186,0.21305928,0.76136696,0.9112276
486,data\jaffe\KA.NE3.28.tiff,0.0,66,55,194,232,0.260936,0.21828392,0.7581438,0.9073875
487,data\jaffe\KA.SA1.33.tiff,6.0,64,54,192,232,0.25309974,0.21173424,0.75201446,0.9071284
488,data\jaffe\KA.SA2.34.tiff,6.0,63,56,192,234,0.24928078,0.21946755,0.7502991,0.9143704
489,data\jaffe\KA.SA3.35.tiff,6.0,64,56,193,234,0.25256482,0.22005644,0.75631285,0.9154209
490,data\jaffe\KA.SU1.36.tiff,7.0,62,56,191,239,0.24532256,0.22252178,0.74623215,0.9339398
491,data\jaffe\KA.SU2.37.tiff,7.0,67,60,189,236,0.2656179,0.2356427,0.7401667,0.92500365
492,data\jaffe\KA.SU3.38.tiff,7.0,65,60,188,244,0.25596416,0.23499101,0.7374734,0.95324236
493,data\jaffe\KL.AN1.167.tiff,1.0,65,54,189,219,0.25667334,0.21245247,0.74183434,0.85791224
494,data\jaffe\KL.AN2.168.tiff,1.0,65,54,189,217,0.2572145,0.21316743,0.7385853,0.8503207
495,data\jaffe\KL.AN3.169.tiff,1.0,66,57,187,218,0.2605278,0.22305381,0.7330716,0.85532844
496,data\jaffe\KL.DI1.170.tiff,3.0,68,56,191,220,0.26571935,0.22019148,0.746391,0.8597543
497,data\jaffe\KL.DI2.171.tiff,3.0,66,55,191,220,0.2600515,0.2185958,0.7468071,0.86312896
498,data\jaffe\KL.DI3.172.tiff,3.0,68,55,192,220,0.26852867,0.21515289,0.7523452,0.8621267
499,data\jaffe\KL.DI4.173.tiff,3.0,66,55,192,223,0.26105326,0.21867833,0.7526848,0.8712139
500,data\jaffe\KL.FE1.174.tiff,4.0,65,56,189,226,0.25772423,0.2218818,0.73833394,0.88496
501,data\jaffe\KL.FE2.175.tiff,4.0,67,56,189,221,0.26546085,0.22121182,0.740854,0.865428
502,data\jaffe\KL.FE3.176.tiff,4.0,66,56,191,224,0.25907177,0.22040465,0.74870044,0.8786738
503,data\jaffe\KL.HA1.158.tiff,5.0,68,57,192,220,0.26949495,0.22631982,0.7505825,0.8625803
504,data\jaffe\KL.HA2.159.tiff,5.0,68,56,193,224,0.2668863,0.22099671,0.75670236,0.87828434
505,data\jaffe\KL.HA3.160.tiff,5.0,68,57,193,223,0.26769382,0.22624522,0.75622755,0.871262
506,data\jaffe\KL.NE1.155.tiff,0.0,68,57,190,223,0.26770604,0.22584933,0.74413395,0.8742592
507,data\jaffe\KL.NE2.156.tiff,0.0,68,58,189,222,0.26821142,0.22695091,0.7402751,0.86846507
508,data\jaffe\KL.NE3.157.tiff,0.0,69,58,190,223,0.26966482,0.22834727,0.74231416,0.87117636
509,data\jaffe\KL.SA1.161.tiff,6.0,68,56,191,220,0.26699036,0.22177887,0.7466745,0.8616847
510,data\jaffe\KL.SA2.162.tiff,6.0,69,57,189,217,0.26984543,0.22366345,0.7387604,0.850356
511,data\jaffe\KL.SA3.163.tiff,6.0,67,55,192,222,0.26365283,0.21690533,0.75077605,0.86896455
512,data\jaffe\KL.SU1.164.tiff,7.0,66,59,189,234,0.26128954,0.23052269,0.74058145,0.9179136
513,data\jaffe\KL.SU2.165.tiff,7.0,67,59,192,241,0.26560384,0.23257744,0.7503672,0.9443464
514,data\jaffe\KL.SU3.166.tiff,7.0,67,58,191,238,0.26196784,0.22985902,0.74706906,0.932441
515,data\jaffe\KM.AN1.17.tiff,1.0,65,58,194,230,0.25589427,0.22728619,0.7612847,0.9015838
516,data\jaffe\KM.AN2.18.tiff,1.0,66,58,192,229,0.260382,0.22754598,0.75247043,0.89491904
517,data\jaffe\KM.AN3.19.tiff,1.0,66,59,192,229,0.258758,0.23096982,0.7520874,0.8963113
518,data\jaffe\KM.DI1.20.tiff,3.0,68,61,196,237,0.26664865,0.24109676,0.76808596,0.9261333
519,data\jaffe\KM.DI3.22.tiff,3.0,67,63,193,236,0.2650339,0.24803486,0.7571402,0.92516243
520,data\jaffe\KM.FE1.23.tiff,4.0,68,60,195,236,0.26708785,0.23757854,0.76396894,0.9253627
521,data\jaffe\KM.FE2.24.tiff,4.0,68,61,195,237,0.26685566,0.23969394,0.7642177,0.9286966
522,data\jaffe\KM.FE3.25.tiff,4.0,68,60,195,237,0.26705092,0.2365013,0.764756,0.9291675
523,data\jaffe\KM.HA1.4.tiff,5.0,65,61,195,234,0.25573137,0.23987368,0.762447,0.91696954
524,data\jaffe\KM.HA2.5.tiff,5.0,67,59,196,233,0.26248202,0.23262686,0.76749325,0.9139692
525,data\jaffe\KM.HA3.6.tiff,5.0,64,60,194,236,0.25211078,0.23657233,0.7608282,0.92248076
526,data\jaffe\KM.HA4.7.tiff,5.0,64,60,196,240,0.25319797,0.23728117,0.76858073,0.93838775
527,data\jaffe\KM.NE1.1.tiff,0.0,66,59,192,231,0.25903168,0.2310785,0.7525519,0.9058819
528,data\jaffe\KM.NE2.2.tiff,0.0,68,58,194,230,0.26578048,0.22802359,0.75788856,0.9014109
529,data\jaffe\KM.NE3.3.tiff,0.0,65,57,192,231,0.25776643,0.22295326,0.7519693,0.9037407
530,data\jaffe\KM.SA1.9.tiff,6.0,65,57,195,233,0.25693172,0.22518444,0.7630814,0.9107944
531,data\jaffe\KM.SA2.10.tiff,6.0,67,58,194,229,0.26200545,0.22966003,0.7612504,0.8974283
532,data\jaffe\KM.SA3.11.tiff,6.0,66,58,195,228,0.25814223,0.22794452,0.7625904,0.8938855
533,data\jaffe\KM.SA5.13.tiff,6.0,66,57,196,233,0.2602103,0.22576103,0.76614976,0.9104866
534,data\jaffe\KM.SU1.14.tiff,7.0,66,63,192,251,0.2587824,0.24693495,0.75153005,0.98370284
535,data\jaffe\KM.SU2.15.tiff,7.0,66,62,192,253,0.25920978,0.24317563,0.75343645,0.9898318
536,data\jaffe\KM.SU3.16.tiff,7.0,66,65,191,253,0.25880668,0.25650054,0.74744296,0.99075896
537,data\jaffe\KR.AN1.83.tiff,1.0,64,59,191,239,0.25137588,0.2330608,0.7473674,0.93692017
538,data\jaffe\KR.AN2.84.tiff,1.0,65,60,191,239,0.2553035,0.23654091,0.74948955,0.9360657
539,data\jaffe\KR.AN3.85.tiff,1.0,66,58,193,237,0.26103425,0.22939342,0.7544935,0.9289833
540,data\jaffe\KR.DI1.86.tiff,3.0,66,57,192,242,0.25913876,0.22583038,0.752544,0.9478095
541,data\jaffe\KR.DI2.87.tiff,3.0,65,58,192,241,0.25531006,0.22768342,0.7523798,0.9445318
542,data\jaffe\KR.DI3.88.tiff,3.0,65,58,193,241,0.25615278,0.22687683,0.7549052,0.9425776
543,data\jaffe\KR.FE1.89.tiff,4.0,66,60,190,243,0.25816673,0.23710674,0.7437336,0.95095056
544,data\jaffe\KR.FE2.90.tiff,4.0,66,60,189,242,0.2602015,0.23611099,0.7416087,0.9476153
545,data\jaffe\KR.FE3.91.tiff,4.0,64,57,193,248,0.25199047,0.22614732,0.75514567,0.97083735
546,data\jaffe\KR.HA1.74.tiff,5.0,68,60,191,234,0.26630908,0.23561665,0.7465674,0.9168544
547,data\jaffe\KR.HA2.75.tiff,5.0,66,61,190,240,0.26089358,0.23910174,0.7452781,0.93810046
548,data\jaffe\KR.NE1.71.tiff,0.0,66,61,192,237,0.2602021,0.23866153,0.751,0.9272957
549,data\jaffe\KR.NE2.72.tiff,0.0,67,60,193,237,0.26270962,0.2369586,0.75599563,0.9289402
550,data\jaffe\KR.NE3.73.tiff,0.0,67,58,193,238,0.26202023,0.23033786,0.7539202,0.93145084
551,data\jaffe\KR.SA1.77.tiff,6.0,65,57,191,239,0.25730687,0.22297004,0.74980265,0.9370158
552,data\jaffe\KR.SA2.78.tiff,6.0,68,58,194,238,0.2675526,0.22783464,0.75801027,0.93263215
553,data\jaffe\KR.SA3.79.tiff,6.0,68,60,191,235,0.2680431,0.2362746,0.74743325,0.91864204
554,data\jaffe\KR.SU1.80.tiff,7.0,67,59,191,242,0.26472437,0.23055619,0.74658597,0.946654
555,data\jaffe\KR.SU2.81.tiff,7.0,69,60,192,242,0.26990595,0.23553926,0.7500144,0.94911057
556,data\jaffe\KR.SU3.82.tiff,7.0,67,59,192,244,0.2651116,0.23381683,0.7504928,0.9568516
557,data\jaffe\MK.AN1.125.tiff,1.0,66,55,191,228,0.26056027,0.21840191,0.74779785,0.89269996
558,data\jaffe\MK.AN2.126.tiff,1.0,66,54,190,225,0.25850958,0.21247682,0.745025,0.87931347
559,data\jaffe\MK.AN3.127.tiff,1.0,65,53,191,228,0.25497064,0.20980719,0.74765813,0.8924551
560,data\jaffe\MK.DI1.128.tiff,3.0,58,53,188,236,0.22820762,0.20980611,0.73715436,0.9226403
561,data\jaffe\MK.DI2.129.tiff,3.0,55,51,187,238,0.21626303,0.2025592,0.73276997,0.93151855
562,data\jaffe\MK.DI3.130.tiff,3.0,54,52,185,237,0.21268854,0.2047658,0.7229595,0.92771375
563,data\jaffe\MK.FE1.131.tiff,4.0,69,57,190,234,0.27332228,0.22412887,0.744376,0.9177289
564,data\jaffe\MK.FE2.132.tiff,4.0,70,56,192,236,0.2754108,0.22134352,0.7502526,0.92366767
565,data\jaffe\MK.FE3.133.tiff,4.0,71,53,200,237,0.28023773,0.2099863,0.7820142,0.9278959
566,data\jaffe\MK.HA1.116.tiff,5.0,67,58,191,231,0.26230285,0.22829369,0.74998546,0.9042319
567,data\jaffe\MK.HA2.117.tiff,5.0,67,57,190,227,0.2656173,0.22472522,0.74379236,0.8890164
568,data\jaffe\MK.HA3.118.tiff,5.0,63,54,195,238,0.24834594,0.21199408,0.76202786,0.9321259
569,data\jaffe\MK.NE1.113.tiff,0.0,63,55,193,238,0.24965486,0.21741277,0.7543924,0.93288547
570,data\jaffe\MK.NE2.114.tiff,0.0,63,54,192,237,0.2468802,0.2117976,0.75312686,0.92919445
571,data\jaffe\MK.NE3.115.tiff,0.0,66,54,192,232,0.2589904,0.21360242,0.75003326,0.9099562
572,data\jaffe\MK.SA1.119.tiff,6.0,65,52,193,236,0.25440255,0.20478106,0.75555503,0.9234247
573,data\jaffe\MK.SA2.120.tiff,6.0,66,54,191,232,0.25807685,0.21218994,0.7483409,0.9071089
574,data\jaffe\MK.SA3.121.tiff,6.0,65,53,191,230,0.25589806,0.2087461,0.7495267,0.90110624
575,data\jaffe\MK.SU1.122.tiff,7.0,63,57,195,255,0.24830619,0.22497106,0.7627679,0.99834406
576,data\jaffe\MK.SU2.123.tiff,7.0,64,55,192,253,0.2512697,0.21808136,0.75064576,0.98883307
577,data\jaffe\MK.SU3.124.tiff,7.0,62,56,191,252,0.2442691,0.21898505,0.7493651,0.9850389
578,data\jaffe\NA.AN1.211.tiff,1.0,73,56,193,220,0.28627813,0.22178328,0.75638485,0.86151886
579,data\jaffe\NA.AN2.212.tiff,1.0,70,55,193,221,0.27526164,0.21530434,0.7561047,0.86629915
580,data\jaffe\NA.AN3.213.tiff,1.0,71,56,192,221,0.2786197,0.22133747,0.7526236,0.8658843
581,data\jaffe\NA.DI1.214.tiff,3.0,72,56,200,228,0.28158042,0.21883261,0.7822623,0.89228487
582,data\jaffe\NA.DI2.215.tiff,3.0,63,57,190,230,0.2490694,0.22559941,0.74520576,0.9017049
583,data\jaffe\NA.DI3.216.tiff,3.0,66,56,191,229,0.26026633,0.22158334,0.74611473,0.89516985
584,data\jaffe\NA.FE1.217.tiff,4.0,70,60,192,228,0.2766103,0.23589996,0.75112146,0.8908572
585,data\jaffe\NA.FE2.218.tiff,4.0,68,58,192,228,0.26798654,0.2295925,0.7518542,0.8941856
586,data\jaffe\NA.FE3.219.tiff,4.0,68,58,192,231,0.2685868,0.22959045,0.75347894,0.9025706
587,data\jaffe\NA.HA1.202.tiff,5.0,70,58,193,231,0.27529186,0.22811204,0.7560888,0.9045271
588,data\jaffe\NA.HA2.203.tiff,5.0,71,62,191,229,0.27763438,0.24261808,0.7495502,0.89586306
589,data\jaffe\NA.HA3.204.tiff,5.0,71,59,193,231,0.27781945,0.23399577,0.75516194,0.9046452
590,data\jaffe\NA.NE1.199.tiff,0.0,72,62,189,224,0.2830239,0.24450496,0.741285,0.87551236
591,data\jaffe\NA.NE2.200.tiff,0.0,72,61,189,223,0.2816875,0.23847461,0.7393074,0.8745214
592,data\jaffe\NA.NE3.201.tiff,0.0,70,59,190,227,0.27457792,0.23418388,0.74568886,0.8873106
593,data\jaffe\NA.SA1.205.tiff,6.0,70,55,195,228,0.2751491,0.21775377,0.7646054,0.89449
594,data\jaffe\NA.SA2.206.tiff,6.0,71,59,192,225,0.2795943,0.2328721,0.7515764,0.8801873
595,data\jaffe\NA.SA3.207.tiff,6.0,70,58,194,229,0.2746422,0.22895974,0.7590724,0.8973997
596,data\jaffe\NA.SU1.208.tiff,7.0,67,57,192,233,0.26453602,0.22276613,0.75221753,0.91261125
597,data\jaffe\NA.SU2.209.tiff,7.0,68,57,193,236,0.2666256,0.2251364,0.7562783,0.92334974
598,data\jaffe\NA.SU3.210.tiff,7.0,69,58,195,232,0.2708082,0.22878337,0.7637235,0.90840614
599,data\jaffe\NM.AN1.104.tiff,1.0,61,54,192,244,0.23913643,0.21293005,0.7536981,0.9531436
600,data\jaffe\NM.AN2.105.tiff,1.0,63,54,196,244,0.24997127,0.21438953,0.7663754,0.9541632
601,data\jaffe\NM.AN3.106.tiff,1.0,62,53,195,242,0.24494377,0.21052483,0.7626096,0.9473599
602,data\jaffe\NM.DI1.107.tiff,3.0,49,51,191,245,0.19284397,0.20093957,0.74643296,0.96032083
603,data\jaffe\NM.DI3.109.tiff,3.0,43,49,185,245,0.16829911,0.19508922,0.7242724,0.9582852
604,data\jaffe\NM.FE1.110.tiff,4.0,64,60,195,247,0.2522038,0.23530367,0.7654605,0.968724
605,data\jaffe\NM.FE2.111.tiff,4.0,61,57,198,249,0.2384251,0.2263751,0.77521217,0.9762689
606,data\jaffe\NM.FE3.112.tiff,4.0,63,62,192,247,0.24726456,0.24429166,0.752721,0.9665756
607,data\jaffe\NM.HA1.95.tiff,5.0,63,57,198,247,0.24834585,0.22608054,0.77392113,0.96673536
608,data\jaffe\NM.HA2.96.tiff,5.0,63,59,195,245,0.24769881,0.23255432,0.7642565,0.95711637
609,data\jaffe\NM.HA3.97.tiff,5.0,68,59,197,244,0.2657816,0.23433986,0.77095306,0.95655584
610,data\jaffe\NM.NE1.92.tiff,0.0,67,60,195,247,0.26209506,0.23437867,0.7625905,0.9655031
611,data\jaffe\NM.NE2.93.tiff,0.0,66,56,195,247,0.26169422,0.22243056,0.7645612,0.9652598
612,data\jaffe\NM.NE3.94.tiff,0.0,66,57,195,247,0.25814295,0.22372285,0.7652155,0.9651177
613,data\jaffe\NM.SA1.98.tiff,6.0,63,58,193,247,0.24863374,0.22926307,0.75447285,0.96504056
614,data\jaffe\NM.SA2.99.tiff,6.0,63,59,194,247,0.24946624,0.23251969,0.7610596,0.9664487
615,data\jaffe\NM.SA3.100.tiff,6.0,64,57,198,248,0.25247344,0.22534171,0.77620935,0.97099185
616,data\jaffe\NM.SU1.101.tiff,7.0,65,63,191,250,0.2556138,0.24977282,0.74838233,0.980023
617,data\jaffe\NM.SU2.102.tiff,7.0,64,63,191,251,0.25333667,0.24864337,0.74623615,0.9816437
618,data\jaffe\NM.SU3.103.tiff,7.0,67,61,192,251,0.2618044,0.2391034,0.7508604,0.98269475
619,data\jaffe\TM.AN1.190.tiff,1.0,67,51,194,228,0.26486534,0.20255291,0.75891024,0.8945234
620,data\jaffe\TM.AN2.191.tiff,1.0,67,50,194,228,0.26431847,0.19562912,0.75799274,0.89204955
621,data\jaffe\TM.AN3.192.tiff,1.0,69,52,193,227,0.27273017,0.20403084,0.7572282,0.88685167
622,data\jaffe\TM.DI1.193.tiff,3.0,73,53,202,229,0.28849113,0.20970082,0.7904537,0.89625657
623,data\jaffe\TM.DI2.194.tiff,3.0,69,53,196,233,0.27083504,0.21036676,0.7689589,0.9128809
